,label,predictions,scores
1276,True,True,0.9396
1277,True,True,0.9045
1278,True,True,0.9351
1279,True,True,0.8944
1280,True,True,0.9089
1281,True,True,0.872
1282,True,True,0.9154
1283,True,True,0.8554
1284,True,True,0.8909
1285,True,True,0.899
1286,True,True,0.8632
1287,True,True,0.5
1288,True,False,0.4832
1289,True,True,0.5155
1290,True,True,0.5184
1291,True,True,0.969
1292,True,True,0.5
1293,True,True,0.8995
1294,True,False,0.4817
1295,True,True,0.9144
1296,True,True,0.8614
1297,True,True,0.9631
1298,True,True,0.8122
1299,True,True,0.8109
1300,True,True,0.8316
1301,True,True,0.8035
1302,True,True,0.5769
1303,True,True,0.5
1304,True,True,0.8975
1305,True,True,0.8759
1306,True,True,0.8484
1307,True,True,0.8109
1308,True,True,0.6094
1309,True,True,0.5
1310,True,True,0.6883
1311,True,True,0.5
1312,True,True,0.6307
1313,True,True,0.8191
1314,True,True,0.6952
1315,True,True,0.5
1316,True,False,0.4944
1317,True,False,0.3937
1318,True,True,0.5458
1319,True,True,0.6972
1320,True,True,0.5509
1321,True,True,0.9142
1322,True,True,0.9677
1323,True,True,0.9291
1324,True,True,0.9684
1325,True,True,0.9759
1326,True,True,0.5
1327,True,True,0.9584
1328,True,True,0.9648
1329,True,True,0.9707
1330,True,True,0.5
1331,True,True,0.9741
1332,True,True,0.9448
1333,True,True,0.8513
1334,True,True,0.524
1335,True,True,0.8393
1336,True,True,0.5
1337,True,False,0.4627
1338,True,True,0.5
1339,True,True,0.5344
1340,True,True,0.8639
1341,True,True,0.7648
1342,True,True,0.7707
1343,True,True,0.7847
1344,True,True,0.5161
1345,True,True,0.832
1346,True,True,0.5
1347,True,True,0.8497
1348,True,True,0.7992
1349,True,True,0.5485
1350,True,True,0.5547
1351,True,True,0.5
1352,True,True,0.8735
1353,True,True,0.5
1354,True,True,0.6807
1355,True,True,0.6945
1356,True,True,0.7194
1357,True,True,0.6984
1358,True,True,0.8429
1359,True,True,0.8396
1360,True,True,0.9052
1361,True,True,0.5
1362,True,True,0.824
1363,True,True,0.9143
1364,True,True,0.8809
1365,True,True,0.8444
1366,True,True,0.5
1367,True,True,0.8707
1368,True,True,0.7757
1369,True,True,0.5
1370,True,True,0.5
1371,True,True,0.8221
1372,True,True,0.6779
1373,True,True,0.7539
1374,True,True,0.9299
1375,True,True,0.5
1376,True,True,0.5
1377,True,True,0.5294
1378,True,True,0.7293
1379,True,True,0.5
1380,True,True,0.5
1381,True,True,0.7385
1382,True,True,0.5535
1383,True,True,0.6239
1384,True,False,0.3644
1385,True,True,0.7257
1386,True,True,0.5
1387,True,True,0.7249
1388,True,True,0.5
1389,True,True,0.7198
1390,True,True,0.9021
1391,True,True,0.7202
1392,True,True,0.5
1393,True,True,0.7897
1394,True,True,0.6824
1395,True,True,0.6812
1396,True,True,0.5915
1397,True,True,0.5779
1398,True,False,0.4818
1399,True,True,0.6863
1400,True,True,0.7086
1401,True,False,0.4762
1402,True,True,0.8001
1403,True,True,0.9006
1404,True,True,0.8511
1405,True,True,0.6846
1406,True,True,0.8108
1407,True,True,0.7099
1408,True,True,0.6812
1409,True,True,0.7301
1410,True,True,0.6971
1411,True,True,0.6863
1412,True,True,0.6954
1413,True,True,0.5
1414,True,True,0.9027
1415,True,True,0.5
1416,True,True,0.5
1417,True,True,0.5
1418,True,False,0.209
1419,True,True,0.8242
1420,True,True,0.9429
1421,True,True,0.5
1422,True,False,0.4581
1423,True,True,0.5
1424,True,False,0.0753
1425,True,False,0.3486
1426,True,True,0.6051
1427,True,False,0.2255
1428,True,True,0.5
1429,True,True,0.5407
1430,True,True,0.6347
1431,True,True,0.9151
1432,True,True,0.822
1433,True,True,0.8945
1434,True,True,0.8924
1435,True,True,0.9472
1436,True,True,0.5
1437,True,True,0.7871
1438,True,True,0.8793
1439,True,True,0.5
1440,True,True,0.8731
1441,True,True,0.7871
1442,True,True,0.9172
1443,True,True,0.6588
1444,True,True,0.955
1445,True,True,0.9386
1446,True,True,0.7616
1447,True,False,0.3773
1448,True,True,0.7631
1449,True,True,0.785
1450,True,True,0.8885
1451,True,False,0.4487
1452,True,True,0.7464
1453,True,True,0.5
1454,True,False,0.207
1455,True,False,0.3413
1456,True,False,0.2692
1457,True,False,0.2155
1458,True,False,0.0775
1459,True,True,0.5
1460,True,True,0.5
1461,True,False,0.4287
1462,True,True,0.5
1463,True,False,0.1357
1464,True,False,0.3041
1465,True,False,0.2392
1466,True,False,0.3828
1467,True,False,0.498
1468,True,False,0.3987
1469,True,False,0.4739
1470,True,False,0.4896
1471,True,False,0.3404
1472,True,True,0.6296
1473,True,True,0.7899
1474,True,True,0.7956
1475,True,True,0.5
1476,True,True,0.9057
1477,True,True,0.9216
1478,True,True,0.5
1479,True,True,0.8077
1480,True,True,0.828
1481,True,True,0.5
1482,True,True,0.5779
1483,True,True,0.8322
1484,True,True,0.6578
1485,True,True,0.5
1486,True,True,0.5174
1487,True,True,0.8449
1488,True,True,0.9003
1489,True,True,0.9041
1490,True,True,0.8259
1491,True,True,0.9456
1492,True,True,0.9078
1493,True,True,0.5
1494,True,True,0.9051
1495,True,True,0.8412
1496,True,True,0.5
1497,True,True,0.7772
1498,True,True,0.5
1499,True,True,0.8317
1500,True,True,0.5
1501,True,True,0.6553
1502,True,True,0.7349
1503,True,True,0.8377
1504,True,True,0.7318
1505,True,True,0.7045
1506,True,True,0.5
1507,True,True,0.9478
1508,True,True,0.8491
1509,True,True,0.8227
1510,True,True,0.6469
1511,True,True,0.9299
1512,True,True,0.9384
1513,True,True,0.8579
1514,True,True,0.9284
1515,True,True,0.5
1516,True,True,0.9426
1517,True,True,0.9193
1518,True,True,0.9081
1519,True,True,0.9034
1520,True,True,0.9081
1521,True,True,0.9466
1522,True,True,0.942
1523,True,True,0.5
1524,True,True,0.9087
1525,True,True,0.9085
1526,True,True,0.7852
1527,True,True,0.9265
1528,True,True,0.8906
1529,True,True,0.9182
1530,True,True,0.8884
1531,True,True,0.8249
1532,True,True,0.7511
1533,True,True,0.782
1534,True,True,0.7748
1535,True,True,0.8893
1536,True,True,0.6572
1537,True,True,0.8863
1538,True,True,0.9554
1539,True,True,0.8525
1540,True,True,0.8727
1541,True,True,0.5
1542,True,True,0.5
1543,True,True,0.7107
1544,True,True,0.7863
1545,True,True,0.782
1546,True,True,0.736
1547,True,True,0.7003
1548,True,True,0.6759
1549,True,True,0.6529
1550,True,True,0.5877
1551,True,True,0.7219
1552,True,True,0.543
1553,True,True,0.5
1554,True,True,0.5
1555,True,True,0.8518
1556,True,True,0.5
1557,True,True,0.8778
1558,True,True,0.9245
1559,True,True,0.5
1560,True,True,0.9494
1561,True,True,0.9406
1562,True,True,0.9608
1563,True,True,0.9034
1564,True,True,0.9059
1565,True,True,0.9347
1566,True,True,0.5
1567,True,True,0.5
1568,True,True,0.7896
1569,True,True,0.5
1570,True,True,0.9582
1571,True,True,0.8283
1572,True,True,0.9365
1573,True,True,0.5
1574,True,True,0.8462
1575,True,True,0.9326
1576,True,True,0.9285
1577,True,True,0.9006
1578,True,True,0.9203
1579,True,True,0.5
1580,True,False,0.3866
1581,True,True,0.5
1582,True,True,0.7187
1583,True,True,0.932
1584,True,True,0.5
1585,True,True,0.6989
1586,True,True,0.6332
1587,True,True,0.7936
1588,True,True,0.5
1589,True,True,0.791
1590,True,True,0.5
1591,True,True,0.9062
1592,True,True,0.8176
1593,True,True,0.7722
1594,True,True,0.792
1595,True,True,0.5
1596,True,True,0.5
1597,True,True,0.8916
1598,True,True,0.9115
1599,True,True,0.9256
1600,True,True,0.8926
1601,True,True,0.5
1602,True,True,0.9443
1603,True,True,0.8935
1604,True,True,0.9717
1605,True,True,0.957
1606,True,True,0.949
1607,True,True,0.9025
1608,True,True,0.9768
1609,True,True,0.5
1610,True,True,0.9273
1611,True,True,0.9542
1612,True,True,0.5
1613,True,True,0.5
1614,True,True,0.6888
1615,True,True,0.7623
1616,True,True,0.5
1617,True,True,0.5
1618,True,True,0.5847
1619,True,True,0.8798
1620,True,True,0.5318
1621,True,True,0.6425
1622,True,True,0.7611
1623,True,False,0.3837
1624,True,True,0.5
1625,True,True,0.9262
1626,True,True,0.5668
1627,True,True,0.7921
1628,True,True,0.7512
1629,True,False,0.2868
1630,True,True,0.7712
1631,True,True,0.6615
1632,True,True,0.5694
1633,True,True,0.5
1634,True,True,0.5405
1635,True,False,0.4952
1636,True,True,0.9697
1637,True,False,0.3019
1638,True,True,0.7448
1639,True,True,0.5206
1640,True,False,0.2054
1641,True,True,0.5866
1642,True,True,0.7893
1643,True,True,0.5
1644,True,True,0.7578
1645,True,True,0.7392
1646,True,True,0.8026
1647,True,True,0.8024
1648,True,True,0.6947
1649,True,True,0.7763
1650,True,True,0.9133
1651,True,True,0.8267
1652,True,True,0.8251
1653,True,True,0.9788
1654,True,True,0.7415
1655,True,True,0.9475
1656,True,True,0.7913
1657,True,True,0.8716
1658,True,True,0.5
1659,True,True,0.5
1660,True,True,0.6379
1661,True,True,0.8552
1662,True,True,0.7322
1663,True,True,0.9035
1664,True,True,0.7975
1665,True,True,0.5
1666,True,True,0.915
1667,True,True,0.8104
1668,True,True,0.8887
1669,True,True,0.8316
1670,True,True,0.5
1671,True,True,0.5
1672,True,True,0.5163
1673,True,False,0.3068
1674,True,True,0.5711
1675,True,False,0.4677
1676,True,True,0.5
1677,True,True,0.6435
1678,True,True,0.5
1679,True,True,0.8563
1680,True,True,0.7087
1681,True,True,0.873
1682,True,True,0.8438
1683,True,True,0.7821
1684,True,True,0.6723
1685,True,True,0.7412
1686,True,True,0.7523
1687,True,True,0.5
1688,True,True,0.7233
1689,True,True,0.8534
1690,True,True,0.7719
1691,True,True,0.8253
1692,True,True,0.5
1693,True,True,0.5
1694,True,True,0.5571
1695,True,True,0.6934
1696,True,True,0.6083
1697,True,False,0.3846
1698,True,False,0.4662
1699,True,False,0.4676
1700,True,True,0.6669
1701,True,True,0.6826
1702,True,True,0.7747
1703,True,True,0.5
1704,True,True,0.6583
1705,True,True,0.6582
1706,True,True,0.5
1707,True,True,0.868
1708,True,True,0.7291
1709,True,True,0.801
1710,True,True,0.5
1711,True,True,0.8566
1712,True,True,0.9064
1713,True,True,0.949
1714,True,True,0.5
1715,True,True,0.9602
1716,True,False,0.488
1717,True,False,0.4178
1718,True,True,0.5952
1719,True,True,0.5305
1720,True,False,0.4113
1721,True,False,0.3052
1722,True,True,0.5223
1723,True,True,0.5223
1724,True,True,0.5223
1725,True,False,0.3574
1726,True,False,0.3086
1727,True,False,0.2861
1728,True,True,0.7906
1729,True,True,0.5915
1730,True,False,0.4797
1731,True,False,0.3812
1732,True,True,0.5
1733,True,True,0.5429
1734,True,True,0.5259
1735,True,True,0.6077
1736,True,True,0.545
1737,True,True,0.5
1738,True,False,0.4474
1739,True,True,0.664
1740,True,True,0.6415
1741,True,True,0.8249
1742,True,False,0.4758
1743,True,True,0.5
1744,True,True,0.5
1745,True,True,0.6995
1746,True,True,0.5462
1747,True,True,0.71
1748,True,True,0.5834
1749,True,True,0.8334
1750,True,True,0.779
1751,True,True,0.7479
1752,True,True,0.5
1753,True,True,0.9054
1754,True,True,0.8486
1755,True,True,0.8961
1756,True,True,0.5
1757,True,True,0.7141
1758,True,True,0.6576
1759,True,True,0.7081
1760,True,True,0.5
1761,True,True,0.6296
1762,True,True,0.6441
1763,True,True,0.7728
1764,True,True,0.728
1765,True,True,0.8026
1766,True,True,0.6769
1767,True,True,0.9187
1768,True,True,0.6928
1769,True,True,0.5
1770,True,False,0.4134
1771,True,False,0.2988
1772,True,True,0.5
1773,True,False,0.2
1774,True,False,0.3276
1775,True,False,0.2607
1776,True,False,0.4456
1777,True,True,0.5
1778,True,False,0.1551
1779,True,False,0.1902
1780,True,False,0.2081
1781,True,False,0.288
1782,True,True,0.6019
1783,True,True,0.7103
1784,True,True,0.5007
1785,True,True,0.7822
1786,True,True,0.76
1787,True,True,0.6051
1788,True,True,0.6867
1789,True,True,0.5555
1790,True,True,0.724
1791,True,True,0.6448
1792,True,True,0.5368
1793,True,True,0.8349
1794,True,True,0.7449
1795,True,True,0.5236
1796,True,True,0.5
1797,True,True,0.5
1798,True,True,0.5
1799,True,True,0.5
1800,True,True,0.7525
1801,True,True,0.937
1802,True,True,0.8254
1803,True,True,0.5
1804,True,True,0.8921
1805,True,True,0.5
1806,True,True,0.957
1807,True,True,0.8771
1808,True,True,0.5
1809,True,True,0.719
1810,True,True,0.5659
1811,True,True,0.6675
1812,True,True,0.5631
1813,True,True,0.5492
1814,True,True,0.8366
1815,True,True,0.6811
1816,True,True,0.6294
1817,True,True,0.6969
1818,True,True,0.6739
1819,True,True,0.7414
1820,True,True,0.5
1821,True,True,0.7019
1822,True,True,0.5
1823,True,True,0.6583
1824,True,False,0.4424
1825,True,True,0.7593
1826,True,True,0.5
1827,True,True,0.9812
1828,True,False,0.3761
1829,True,True,0.5722
1830,True,True,0.5329
1831,True,True,0.5416
1832,True,True,0.8049
1833,True,True,0.9074
1834,True,True,0.5
1835,True,True,0.7435
1836,True,True,0.7701
1837,True,True,0.8256
1838,True,False,0.4965
1839,True,True,0.5128
1840,True,False,0.3805
1841,True,False,0.4518
1842,True,False,0.1542
1843,True,False,0.3046
1844,True,False,0.3616
1845,True,False,0.1723
1846,True,False,0.255
1847,True,False,0.2754
1848,True,False,0.2588
1849,True,False,0.2436
1850,True,False,0.3373
1851,True,False,0.1483
1852,True,True,0.6024
1853,True,True,0.8208
1854,True,True,0.8666
1855,True,True,0.8036
1856,True,True,0.5
1857,True,True,0.5
1858,True,True,0.817
1859,True,True,0.9254
1860,True,True,0.8441
1861,True,True,0.8337
1862,True,True,0.8303
1863,True,True,0.8698
1864,True,True,0.5
1865,True,True,0.7618
1866,True,True,0.7642
1867,True,False,0.4656
1868,True,True,0.7471
1869,True,True,0.7222
1870,True,True,0.8355
1871,True,True,0.7853
1872,True,True,0.8685
1873,True,True,0.8293
1874,True,True,0.8942
1875,True,False,0.231
1876,True,True,0.7182
1877,True,True,0.5
1878,True,True,0.6677
1879,True,True,0.6538
1880,True,True,0.7238
1881,True,True,0.6132
1882,True,True,0.5012
1883,True,True,0.809
1884,True,True,0.9067
1885,True,True,0.6689
1886,True,True,0.6996
1887,True,True,0.8837
1888,True,True,0.8909
1889,True,True,0.8889
1890,True,True,0.8669
1891,True,True,0.8528
1892,True,True,0.5
1893,True,True,0.8567
1894,True,True,0.5
1895,True,True,0.9235
1896,True,False,0.467
1897,True,True,0.947
1898,True,True,0.5242
1899,True,True,0.5671
1900,True,False,0.331
1901,True,False,0.4211
1902,True,True,0.9288
1903,True,True,0.8456
1904,True,True,0.9274
1905,True,True,0.5
1906,True,False,0.4608
1907,True,True,0.7962
1908,True,True,0.5
1909,True,True,0.6586
1910,True,True,0.73
1911,True,False,0.2457
1912,True,True,0.6117
1913,True,True,0.7776
1914,True,False,0.327
1915,True,True,0.8038
1916,True,True,0.8803
1917,True,True,0.7244
1918,True,True,0.8601
1919,True,True,0.8406
1920,True,True,0.8022
1921,True,True,0.7821
1922,True,True,0.8477
1923,True,True,0.7644
1924,True,False,0.4515
1925,True,False,0.3885
1926,True,False,0.3931
1927,True,True,0.5911
1928,True,True,0.5317
1929,True,True,0.5338
1930,True,True,0.8854
1931,True,True,0.8249
1932,True,True,0.8379
1933,True,True,0.7591
1934,True,True,0.8489
1935,True,True,0.8016
1936,True,True,0.515
1937,True,True,0.7349
1938,True,False,0.4472
1939,True,True,0.8869
1940,True,True,0.5864
1941,True,True,0.6784
1942,True,True,0.7483
1943,True,True,0.7069
1944,True,True,0.6053
1945,True,True,0.5
1946,True,False,0.4113
1947,True,True,0.7765
1948,True,True,0.5
1949,True,True,0.6732
1950,True,True,0.8876
1951,True,True,0.9204
1952,True,True,0.9589
1953,True,True,0.8144
1954,True,True,0.8805
1955,True,True,0.9158
1956,True,True,0.8881
1957,True,True,0.8022
1958,True,True,0.7211
1959,True,True,0.7692
1960,True,False,0.4662
1961,True,True,0.73
1962,True,True,0.75
1963,True,True,0.7035
1964,True,True,0.5985
1965,True,True,0.5125
1966,True,True,0.7905
1967,True,True,0.9321
1968,True,True,0.5
1969,True,False,0.4095
1970,True,True,0.7516
1971,True,False,0.4181
1972,True,True,0.5318
1973,True,False,0.4601
1974,True,True,0.5
1975,True,True,0.5908
1976,True,True,0.6748
1977,True,True,0.5
1978,True,True,0.5166
1979,True,True,0.5
1980,True,True,0.5549
1981,True,True,0.5
1982,True,True,0.7247
1983,True,True,0.5
1984,True,True,0.7276
1985,True,True,0.821
1986,True,True,0.8001
1987,True,True,0.5
1988,True,True,0.5
1989,True,True,0.5
1990,True,True,0.9319
1991,True,True,0.5
1992,True,True,0.5
1993,True,True,0.8569
1994,True,True,0.7098
1995,True,True,0.5
1996,True,True,0.8566
1997,True,True,0.9015
1998,True,True,0.6758
1999,True,True,0.5983
2000,True,True,0.5
2001,True,True,0.8512
2002,True,True,0.719
2003,True,True,0.8814
2004,True,True,0.6887
2005,True,True,0.7457
2006,True,True,0.876
2007,True,True,0.6902
2008,True,True,0.5
2009,True,True,0.5074
2010,True,True,0.5
2011,True,True,0.5525
2012,True,True,0.7776
2013,True,True,0.778
2014,True,True,0.7828
2015,True,True,0.5
2016,True,True,0.8314
2017,True,True,0.7626
2018,True,True,0.6336
2019,True,True,0.8731
2020,True,True,0.6703
2021,True,True,0.8319
2022,True,True,0.5
2023,True,True,0.8749
2024,True,True,0.6394
2025,True,True,0.7187
2026,True,True,0.8384
2027,True,True,0.6174
2028,True,True,0.6962
2029,True,True,0.7607
2030,True,True,0.7235
2031,True,True,0.7081
2032,True,False,0.2738
2033,True,True,0.6504
2034,True,True,0.5
2035,True,True,0.5589
2036,True,False,0.483
2037,True,True,0.6112
2038,True,True,0.9141
2039,True,True,0.5
2040,True,True,0.8903
2041,True,True,0.5926
2042,True,True,0.7307
2043,True,True,0.9577
2044,True,True,0.8398
2045,True,True,0.8413
2046,True,True,0.8653
2047,True,True,0.785
2048,True,True,0.9048
2049,True,True,0.5
2050,True,True,0.6301
2051,True,True,0.7618
2052,True,True,0.6763
2053,True,True,0.8148
2054,True,True,0.5
2055,True,True,0.8423
2056,True,False,0.2858
2057,True,False,0.3904
2058,True,False,0.2825
2059,True,True,0.9719
2060,True,True,0.8478
2061,True,True,0.9537
2062,True,True,0.5
2063,True,True,0.8197
2064,True,True,0.9021
2065,True,True,0.9589
2066,True,True,0.8699
2067,True,True,0.5
2068,True,True,0.9003
2069,True,True,0.5272
2070,True,True,0.5
2071,True,True,0.5644
2072,True,True,0.5467
2073,True,True,0.953
2074,True,True,0.984
2075,True,True,0.9636
2076,True,True,0.9703
2077,True,True,0.9767
2078,True,True,0.9506
2079,True,True,0.7776
2080,True,True,0.8373
2081,True,True,0.6781
2082,True,True,0.6712
2083,True,True,0.518
2084,True,True,0.8622
2085,True,True,0.8189
2086,True,True,0.8669
2087,True,True,0.9303
2088,True,True,0.8587
2089,True,True,0.9478
2090,True,True,0.6017
2091,True,False,0.403
2092,True,True,0.7349
2093,True,True,0.7181
2094,True,True,0.5
2095,True,True,0.6471
2096,True,True,0.5759
2097,True,True,0.6475
2098,True,True,0.9254
2099,True,True,0.9143
2100,True,True,0.8986
2101,True,True,0.7309
2102,True,True,0.9176
2103,True,True,0.5
2104,True,True,0.5
2105,True,True,0.809
2106,True,True,0.8782
2107,True,True,0.9535
2108,True,True,0.5
2109,True,True,0.9485
2110,True,True,0.5
2111,True,True,0.5
2112,True,True,0.9828
2113,True,True,0.8076
2114,True,True,0.5
2115,True,True,0.6327
2116,True,True,0.803
2117,True,True,0.7052
2118,True,True,0.8141
2119,True,True,0.877
2120,True,True,0.8475
2121,True,True,0.8418
2122,True,True,0.5599
2123,True,True,0.8343
2124,True,True,0.6816
2125,True,True,0.6222
2126,True,True,0.8205
2127,True,True,0.8356
2128,True,True,0.7628
2129,True,True,0.8804
2130,True,True,0.8428
2131,True,True,0.9596
2132,True,True,0.8596
2133,True,True,0.9253
2134,True,True,0.7698
2135,True,True,0.919
2136,True,True,0.925
2137,True,True,0.8749
2138,True,True,0.8304
2139,True,True,0.964
2140,True,True,0.8568
2141,True,True,0.7949
2142,True,False,0.3348
2143,True,True,0.6291
2144,True,True,0.7352
